id,stopNumber,routeName
620,5,MARYLBN-BNBR-F296F5
621,6,MARYLBN-BNBR-F296F5
622,7,MARYLBN-BNBR-F296F5
623,8,MARYLBN-BNBR-F296F5
624,0,MARYLBN-HWYCOMB-C2D5F9
625,1,MARYLBN-HWYCOMB-C2D5F9
626,2,MARYLBN-HWYCOMB-C2D5F9
627,3,MARYLBN-HWYCOMB-C2D5F9
628,4,MARYLBN-HWYCOMB-C2D5F9
629,5,MARYLBN-HWYCOMB-C2D5F9
630,6,MARYLBN-HWYCOMB-C2D5F9
631,7,MARYLBN-HWYCOMB-C2D5F9
632,0,OXFD-MARYLBN-426D4B
633,1,OXFD-MARYLBN-426D4B
634,2,OXFD-MARYLBN-426D4B
635,3,OXFD-MARYLBN-426D4B
636,4,OXFD-MARYLBN-426D4B
637,5,OXFD-MARYLBN-426D4B
638,6,OXFD-MARYLBN-426D4B
639,7,OXFD-MARYLBN-426D4B
640,8,OXFD-MARYLBN-426D4B
641,9,OXFD-MARYLBN-426D4B
642,0,OXFD-MARYLBN-001191
643,1,OXFD-MARYLBN-001191
644,2,OXFD-MARYLBN-001191
645,3,OXFD-MARYLBN-001191
646,4,OXFD-MARYLBN-001191
647,5,OXFD-MARYLBN-001191
648,6,OXFD-MARYLBN-001191
649,7,OXFD-MARYLBN-001191
650,8,OXFD-MARYLBN-001191
651,9,OXFD-MARYLBN-001191
652,10,OXFD-MARYLBN-001191
653,0,OXFD-MARYLBN-F77DE2
654,1,OXFD-MARYLBN-F77DE2
655,2,OXFD-MARYLBN-F77DE2
656,3,OXFD-MARYLBN-F77DE2
657,4,OXFD-MARYLBN-F77DE2
658,5,OXFD-MARYLBN-F77DE2
659,6,OXFD-MARYLBN-F77DE2
660,0,OXFD-MARYLBN-15F642
661,1,OXFD-MARYLBN-15F642
662,2,OXFD-MARYLBN-15F642
663,3,OXFD-MARYLBN-15F642
664,4,OXFD-MARYLBN-15F642
665,5,OXFD-MARYLBN-15F642
666,6,OXFD-MARYLBN-15F642
667,7,OXFD-MARYLBN-15F642
668,8,OXFD-MARYLBN-15F642
669,9,OXFD-MARYLBN-15F642
670,10,OXFD-MARYLBN-15F642
671,0,OXFD-MARYLBN-B9B50F
672,1,OXFD-MARYLBN-B9B50F
673,2,OXFD-MARYLBN-B9B50F
674,3,OXFD-MARYLBN-B9B50F
675,4,OXFD-MARYLBN-B9B50F
676,5,OXFD-MARYLBN-B9B50F
677,6,OXFD-MARYLBN-B9B50F
678,7,OXFD-MARYLBN-B9B50F
679,8,OXFD-MARYLBN-B9B50F
680,9,OXFD-MARYLBN-B9B50F
681,0,OXFD-MARYLBN-5030B4
682,1,OXFD-MARYLBN-5030B4
683,2,OXFD-MARYLBN-5030B4
684,3,OXFD-MARYLBN-5030B4
685,4,OXFD-MARYLBN-5030B4
686,5,OXFD-MARYLBN-5030B4
687,6,OXFD-MARYLBN-5030B4
688,7,OXFD-MARYLBN-5030B4
689,0,OXFD-MARYLBN-25BBA1
690,1,OXFD-MARYLBN-25BBA1
691,2,OXFD-MARYLBN-25BBA1
692,3,OXFD-MARYLBN-25BBA1
693,4,OXFD-MARYLBN-25BBA1
694,5,OXFD-MARYLBN-25BBA1
695,6,OXFD-MARYLBN-25BBA1
696,0,OXFD-MARYLBN-A8C995
697,1,OXFD-MARYLBN-A8C995
698,2,OXFD-MARYLBN-A8C995
699,3,OXFD-MARYLBN-A8C995
700,4,OXFD-MARYLBN-A8C995
701,5,OXFD-MARYLBN-A8C995
702,0,MARYLBN-AYLSBRY-1B90C4
703,1,MARYLBN-AYLSBRY-1B90C4
704,2,MARYLBN-AYLSBRY-1B90C4
705,3,MARYLBN-AYLSBRY-1B90C4
706,4,MARYLBN-AYLSBRY-1B90C4
707,5,MARYLBN-AYLSBRY-1B90C4
708,6,MARYLBN-AYLSBRY-1B90C4
709,7,MARYLBN-AYLSBRY-1B90C4
710,8,MARYLBN-AYLSBRY-1B90C4
711,9,MARYLBN-AYLSBRY-1B90C4
712,0,MARYLBN-AYLSBRY-6F3C18
713,1,MARYLBN-AYLSBRY-6F3C18
714,2,MARYLBN-AYLSBRY-6F3C18
715,3,MARYLBN-AYLSBRY-6F3C18
716,4,MARYLBN-AYLSBRY-6F3C18
717,5,MARYLBN-AYLSBRY-6F3C18
718,6,MARYLBN-AYLSBRY-6F3C18
719,7,MARYLBN-AYLSBRY-6F3C18
720,8,MARYLBN-AYLSBRY-6F3C18
721,9,MARYLBN-AYLSBRY-6F3C18
722,0,MARYLBN-AYLSBRY-682726
723,1,MARYLBN-AYLSBRY-682726
724,2,MARYLBN-AYLSBRY-682726
725,3,MARYLBN-AYLSBRY-682726
726,4,MARYLBN-AYLSBRY-682726
727,5,MARYLBN-AYLSBRY-682726
728,6,MARYLBN-AYLSBRY-682726
729,7,MARYLBN-AYLSBRY-682726
730,8,MARYLBN-AYLSBRY-682726
731,9,MARYLBN-AYLSBRY-682726
732,10,MARYLBN-AYLSBRY-682726
733,0,MARYLBN-AYLSBRY-B5F0DC
734,1,MARYLBN-AYLSBRY-B5F0DC
735,2,MARYLBN-AYLSBRY-B5F0DC
736,3,MARYLBN-AYLSBRY-B5F0DC
737,4,MARYLBN-AYLSBRY-B5F0DC
738,5,MARYLBN-AYLSBRY-B5F0DC
739,6,MARYLBN-AYLSBRY-B5F0DC
740,7,MARYLBN-AYLSBRY-B5F0DC
741,8,MARYLBN-AYLSBRY-B5F0DC
742,9,MARYLBN-AYLSBRY-B5F0DC
743,0,MARYLBN-HWYCOMB-2BB0FA
744,1,MARYLBN-HWYCOMB-2BB0FA
745,2,MARYLBN-HWYCOMB-2BB0FA
746,3,MARYLBN-HWYCOMB-2BB0FA
747,4,MARYLBN-HWYCOMB-2BB0FA
748,5,MARYLBN-HWYCOMB-2BB0FA
749,6,MARYLBN-HWYCOMB-2BB0FA
750,7,MARYLBN-HWYCOMB-2BB0FA
751,0,MARYLBN-AYLSBRY-6C02A8
752,1,MARYLBN-AYLSBRY-6C02A8
753,2,MARYLBN-AYLSBRY-6C02A8
754,3,MARYLBN-AYLSBRY-6C02A8
755,4,MARYLBN-AYLSBRY-6C02A8
756,5,MARYLBN-AYLSBRY-6C02A8
757,6,MARYLBN-AYLSBRY-6C02A8
758,7,MARYLBN-AYLSBRY-6C02A8
759,8,MARYLBN-AYLSBRY-6C02A8
760,9,MARYLBN-AYLSBRY-6C02A8
761,10,MARYLBN-AYLSBRY-6C02A8
762,0,MARYLBN-AYLSBRY-61E062
763,1,MARYLBN-AYLSBRY-61E062
764,2,MARYLBN-AYLSBRY-61E062
765,3,MARYLBN-AYLSBRY-61E062
766,4,MARYLBN-AYLSBRY-61E062
767,5,MARYLBN-AYLSBRY-61E062
768,6,MARYLBN-AYLSBRY-61E062
769,7,MARYLBN-AYLSBRY-61E062
770,8,MARYLBN-AYLSBRY-61E062
771,9,MARYLBN-AYLSBRY-61E062
772,10,MARYLBN-AYLSBRY-61E062
773,11,MARYLBN-AYLSBRY-61E062
774,12,MARYLBN-AYLSBRY-61E062
775,13,MARYLBN-AYLSBRY-61E062
776,0,MARYLBN-AYLSBRY-5836C5
777,1,MARYLBN-AYLSBRY-5836C5
778,2,MARYLBN-AYLSBRY-5836C5
779,3,MARYLBN-AYLSBRY-5836C5
780,4,MARYLBN-AYLSBRY-5836C5
781,5,MARYLBN-AYLSBRY-5836C5
782,6,MARYLBN-AYLSBRY-5836C5
783,7,MARYLBN-AYLSBRY-5836C5
784,8,MARYLBN-AYLSBRY-5836C5
785,9,MARYLBN-AYLSBRY-5836C5
786,10,MARYLBN-AYLSBRY-5836C5
787,11,MARYLBN-AYLSBRY-5836C5
788,0,MARYLBN-AYLSBRY-BC7B50
789,1,MARYLBN-AYLSBRY-BC7B50
790,2,MARYLBN-AYLSBRY-BC7B50
791,3,MARYLBN-AYLSBRY-BC7B50
792,4,MARYLBN-AYLSBRY-BC7B50
793,5,MARYLBN-AYLSBRY-BC7B50
794,6,MARYLBN-AYLSBRY-BC7B50
795,7,MARYLBN-AYLSBRY-BC7B50
796,8,MARYLBN-AYLSBRY-BC7B50
797,9,MARYLBN-AYLSBRY-BC7B50
798,10,MARYLBN-AYLSBRY-BC7B50
799,11,MARYLBN-AYLSBRY-BC7B50
800,12,MARYLBN-AYLSBRY-BC7B50
801,13,MARYLBN-AYLSBRY-BC7B50
802,14,MARYLBN-AYLSBRY-BC7B50
803,15,MARYLBN-AYLSBRY-BC7B50
804,0,AYLSPWY-MARYLBN-F4AC69
805,1,AYLSPWY-MARYLBN-F4AC69
806,2,AYLSPWY-MARYLBN-F4AC69
807,3,AYLSPWY-MARYLBN-F4AC69
808,4,AYLSPWY-MARYLBN-F4AC69
809,5,AYLSPWY-MARYLBN-F4AC69
810,6,AYLSPWY-MARYLBN-F4AC69
811,7,AYLSPWY-MARYLBN-F4AC69
812,8,AYLSPWY-MARYLBN-F4AC69
813,9,AYLSPWY-MARYLBN-F4AC69
814,10,AYLSPWY-MARYLBN-F4AC69
815,0,MARYLBN-SOAV-142EA0
816,1,MARYLBN-SOAV-142EA0
817,2,MARYLBN-SOAV-142EA0
818,3,MARYLBN-SOAV-142EA0
819,4,MARYLBN-SOAV-142EA0
820,5,MARYLBN-SOAV-142EA0
821,6,MARYLBN-SOAV-142EA0
822,7,MARYLBN-SOAV-142EA0
823,8,MARYLBN-SOAV-142EA0
824,9,MARYLBN-SOAV-142EA0
825,10,MARYLBN-SOAV-142EA0
826,11,MARYLBN-SOAV-142EA0
827,12,MARYLBN-SOAV-142EA0
828,13,MARYLBN-SOAV-142EA0
829,14,MARYLBN-SOAV-142EA0
830,15,MARYLBN-SOAV-142EA0
831,16,MARYLBN-SOAV-142EA0
832,17,MARYLBN-SOAV-142EA0
833,18,MARYLBN-SOAV-142EA0
834,19,MARYLBN-SOAV-142EA0
835,20,MARYLBN-SOAV-142EA0
836,21,MARYLBN-SOAV-142EA0
837,22,MARYLBN-SOAV-142EA0
838,23,MARYLBN-SOAV-142EA0
839,0,MARYLBN-GERRDSX-7BD5F4
840,1,MARYLBN-GERRDSX-7BD5F4
841,2,MARYLBN-GERRDSX-7BD5F4
842,3,MARYLBN-GERRDSX-7BD5F4
843,4,MARYLBN-GERRDSX-7BD5F4
844,5,MARYLBN-GERRDSX-7BD5F4
845,6,MARYLBN-GERRDSX-7BD5F4
846,7,MARYLBN-GERRDSX-7BD5F4
847,8,MARYLBN-GERRDSX-7BD5F4
848,0,AYLSBRY-MARYLBN-86FAB0
849,1,AYLSBRY-MARYLBN-86FAB0
850,2,AYLSBRY-MARYLBN-86FAB0
851,3,AYLSBRY-MARYLBN-86FAB0
852,4,AYLSBRY-MARYLBN-86FAB0
853,5,AYLSBRY-MARYLBN-86FAB0
854,6,AYLSBRY-MARYLBN-86FAB0
855,7,AYLSBRY-MARYLBN-86FAB0
856,8,AYLSBRY-MARYLBN-86FAB0
857,9,AYLSBRY-MARYLBN-86FAB0
858,10,AYLSBRY-MARYLBN-86FAB0
859,11,AYLSBRY-MARYLBN-86FAB0
860,12,AYLSBRY-MARYLBN-86FAB0
861,13,AYLSBRY-MARYLBN-86FAB0
862,14,AYLSBRY-MARYLBN-86FAB0
863,15,AYLSBRY-MARYLBN-86FAB0
864,0,AYLSBRY-MARYLBN-5D72C9
865,1,AYLSBRY-MARYLBN-5D72C9
866,2,AYLSBRY-MARYLBN-5D72C9
867,3,AYLSBRY-MARYLBN-5D72C9
868,4,AYLSBRY-MARYLBN-5D72C9
869,5,AYLSBRY-MARYLBN-5D72C9
870,6,AYLSBRY-MARYLBN-5D72C9
871,7,AYLSBRY-MARYLBN-5D72C9
872,8,AYLSBRY-MARYLBN-5D72C9
873,9,AYLSBRY-MARYLBN-5D72C9
874,10,AYLSBRY-MARYLBN-5D72C9
875,11,AYLSBRY-MARYLBN-5D72C9
876,12,AYLSBRY-MARYLBN-5D72C9
877,13,AYLSBRY-MARYLBN-5D72C9
878,0,HWYCOMB-MARYLBN-F596A2
879,1,HWYCOMB-MARYLBN-F596A2
880,2,HWYCOMB-MARYLBN-F596A2
881,3,HWYCOMB-MARYLBN-F596A2
882,4,HWYCOMB-MARYLBN-F596A2
883,5,HWYCOMB-MARYLBN-F596A2
884,6,HWYCOMB-MARYLBN-F596A2
885,7,HWYCOMB-MARYLBN-F596A2
886,8,HWYCOMB-MARYLBN-F596A2
887,0,HWYCOMB-MARYLBN-6FA347
888,1,HWYCOMB-MARYLBN-6FA347
889,2,HWYCOMB-MARYLBN-6FA347
890,3,HWYCOMB-MARYLBN-6FA347
891,4,HWYCOMB-MARYLBN-6FA347
892,5,HWYCOMB-MARYLBN-6FA347
893,6,HWYCOMB-MARYLBN-6FA347
894,0,HWYCOMB-MARYLBN-D4C841
895,1,HWYCOMB-MARYLBN-D4C841
896,2,HWYCOMB-MARYLBN-D4C841
897,3,HWYCOMB-MARYLBN-D4C841
898,4,HWYCOMB-MARYLBN-D4C841
899,5,HWYCOMB-MARYLBN-D4C841
900,6,HWYCOMB-MARYLBN-D4C841
901,7,HWYCOMB-MARYLBN-D4C841
902,8,HWYCOMB-MARYLBN-D4C841
903,0,SOAV-HATTON-AD5803
904,1,SOAV-HATTON-AD5803
905,2,SOAV-HATTON-AD5803
906,3,SOAV-HATTON-AD5803
907,4,SOAV-HATTON-AD5803
908,0,HWYCOMB-MARYLBN-0D1134
909,1,HWYCOMB-MARYLBN-0D1134
910,2,HWYCOMB-MARYLBN-0D1134
911,3,HWYCOMB-MARYLBN-0D1134
912,4,HWYCOMB-MARYLBN-0D1134
913,5,HWYCOMB-MARYLBN-0D1134
914,0,HWYCOMB-MARYLBN-70FE2F
915,1,HWYCOMB-MARYLBN-70FE2F
916,2,HWYCOMB-MARYLBN-70FE2F
917,3,HWYCOMB-MARYLBN-70FE2F
918,4,HWYCOMB-MARYLBN-70FE2F
919,5,HWYCOMB-MARYLBN-70FE2F
920,6,HWYCOMB-MARYLBN-70FE2F
921,7,HWYCOMB-MARYLBN-70FE2F
922,0,AYLSBRY-MARYLBN-7886F4
923,1,AYLSBRY-MARYLBN-7886F4
924,2,AYLSBRY-MARYLBN-7886F4
925,3,AYLSBRY-MARYLBN-7886F4
926,4,AYLSBRY-MARYLBN-7886F4
927,5,AYLSBRY-MARYLBN-7886F4
928,6,AYLSBRY-MARYLBN-7886F4
929,7,AYLSBRY-MARYLBN-7886F4
930,8,AYLSBRY-MARYLBN-7886F4
931,9,AYLSBRY-MARYLBN-7886F4
932,0,AYLSBRY-MARYLBN-D28472
933,1,AYLSBRY-MARYLBN-D28472
934,2,AYLSBRY-MARYLBN-D28472
935,3,AYLSBRY-MARYLBN-D28472
936,4,AYLSBRY-MARYLBN-D28472
937,5,AYLSBRY-MARYLBN-D28472
938,6,AYLSBRY-MARYLBN-D28472
939,7,AYLSBRY-MARYLBN-D28472
940,8,AYLSBRY-MARYLBN-D28472
941,9,AYLSBRY-MARYLBN-D28472
942,10,AYLSBRY-MARYLBN-D28472
943,0,GERRDSX-MARYLBN-0B46A5
944,1,GERRDSX-MARYLBN-0B46A5
945,2,GERRDSX-MARYLBN-0B46A5
946,3,GERRDSX-MARYLBN-0B46A5
947,4,GERRDSX-MARYLBN-0B46A5
948,5,GERRDSX-MARYLBN-0B46A5
949,6,GERRDSX-MARYLBN-0B46A5
950,0,AYLSBRY-MARYLBN-F498AC
951,1,AYLSBRY-MARYLBN-F498AC
952,2,AYLSBRY-MARYLBN-F498AC
953,3,AYLSBRY-MARYLBN-F498AC
954,4,AYLSBRY-MARYLBN-F498AC
955,5,AYLSBRY-MARYLBN-F498AC
956,6,AYLSBRY-MARYLBN-F498AC
957,7,AYLSBRY-MARYLBN-F498AC
958,8,AYLSBRY-MARYLBN-F498AC
959,9,AYLSBRY-MARYLBN-F498AC
960,10,AYLSBRY-MARYLBN-F498AC
961,0,HWYCOMB-MARYLBN-1F0D16
962,1,HWYCOMB-MARYLBN-1F0D16
963,2,HWYCOMB-MARYLBN-1F0D16
964,3,HWYCOMB-MARYLBN-1F0D16
965,4,HWYCOMB-MARYLBN-1F0D16
966,5,HWYCOMB-MARYLBN-1F0D16
967,6,HWYCOMB-MARYLBN-1F0D16
968,7,HWYCOMB-MARYLBN-1F0D16
969,0,HWYCOMB-MARYLBN-FADA49
970,1,HWYCOMB-MARYLBN-FADA49
971,2,HWYCOMB-MARYLBN-FADA49
972,3,HWYCOMB-MARYLBN-FADA49
973,4,HWYCOMB-MARYLBN-FADA49
974,5,HWYCOMB-MARYLBN-FADA49
975,6,HWYCOMB-MARYLBN-FADA49
976,7,HWYCOMB-MARYLBN-FADA49
977,8,HWYCOMB-MARYLBN-FADA49
978,0,HWYCOMB-MARYLBN-6CFB0A
979,1,HWYCOMB-MARYLBN-6CFB0A
980,2,HWYCOMB-MARYLBN-6CFB0A
981,3,HWYCOMB-MARYLBN-6CFB0A
982,4,HWYCOMB-MARYLBN-6CFB0A
983,5,HWYCOMB-MARYLBN-6CFB0A
984,0,HWYCOMB-MARYLBN-C54B2B
985,1,HWYCOMB-MARYLBN-C54B2B
986,2,HWYCOMB-MARYLBN-C54B2B
987,3,HWYCOMB-MARYLBN-C54B2B
988,4,HWYCOMB-MARYLBN-C54B2B
989,5,HWYCOMB-MARYLBN-C54B2B
990,6,HWYCOMB-MARYLBN-C54B2B
991,7,HWYCOMB-MARYLBN-C54B2B
992,8,HWYCOMB-MARYLBN-C54B2B
993,0,HWYCOMB-MARYLBN-A37BA1
994,1,HWYCOMB-MARYLBN-A37BA1
995,2,HWYCOMB-MARYLBN-A37BA1
996,3,HWYCOMB-MARYLBN-A37BA1
997,4,HWYCOMB-MARYLBN-A37BA1
998,5,HWYCOMB-MARYLBN-A37BA1
999,6,HWYCOMB-MARYLBN-A37BA1
1000,7,HWYCOMB-MARYLBN-A37BA1
1001,8,HWYCOMB-MARYLBN-A37BA1
1002,9,HWYCOMB-MARYLBN-A37BA1
1003,10,HWYCOMB-MARYLBN-A37BA1
1004,11,HWYCOMB-MARYLBN-A37BA1
1005,0,AYLSBRY-MARYLBN-527F77
1006,1,AYLSBRY-MARYLBN-527F77
1007,2,AYLSBRY-MARYLBN-527F77
1008,3,AYLSBRY-MARYLBN-527F77
1009,4,AYLSBRY-MARYLBN-527F77
1010,5,AYLSBRY-MARYLBN-527F77
1011,6,AYLSBRY-MARYLBN-527F77
1012,7,AYLSBRY-MARYLBN-527F77
1013,8,AYLSBRY-MARYLBN-527F77
1014,9,AYLSBRY-MARYLBN-527F77
1015,10,AYLSBRY-MARYLBN-527F77
1016,11,AYLSBRY-MARYLBN-527F77
1017,0,MARYLBN-BNBR-F6194E
1018,1,MARYLBN-BNBR-F6194E
1019,2,MARYLBN-BNBR-F6194E
1020,3,MARYLBN-BNBR-F6194E
1021,4,MARYLBN-BNBR-F6194E
1022,5,MARYLBN-BNBR-F6194E
1023,6,MARYLBN-BNBR-F6194E
1024,7,MARYLBN-BNBR-F6194E
1025,8,MARYLBN-BNBR-F6194E
1026,9,MARYLBN-BNBR-F6194E
1027,10,MARYLBN-BNBR-F6194E
1028,11,MARYLBN-BNBR-F6194E
1029,12,MARYLBN-BNBR-F6194E
1030,13,MARYLBN-BNBR-F6194E
1031,14,MARYLBN-BNBR-F6194E
1032,15,MARYLBN-BNBR-F6194E
1033,0,MARYLBN-HWYCOMB-4CAA0E
1034,1,MARYLBN-HWYCOMB-4CAA0E
1035,2,MARYLBN-HWYCOMB-4CAA0E
1036,3,MARYLBN-HWYCOMB-4CAA0E
1037,4,MARYLBN-HWYCOMB-4CAA0E
1038,5,MARYLBN-HWYCOMB-4CAA0E
1039,6,MARYLBN-HWYCOMB-4CAA0E
1040,7,MARYLBN-HWYCOMB-4CAA0E
1041,8,MARYLBN-HWYCOMB-4CAA0E
1042,9,MARYLBN-HWYCOMB-4CAA0E
1043,0,MARYLBN-HWYCOMB-1FE1BF
1044,1,MARYLBN-HWYCOMB-1FE1BF
1045,2,MARYLBN-HWYCOMB-1FE1BF
1046,3,MARYLBN-HWYCOMB-1FE1BF
1047,4,MARYLBN-HWYCOMB-1FE1BF
1048,5,MARYLBN-HWYCOMB-1FE1BF
1049,6,MARYLBN-HWYCOMB-1FE1BF
1050,7,MARYLBN-HWYCOMB-1FE1BF
1051,0,MARYLBN-HWYCOMB-BB7D31
1052,1,MARYLBN-HWYCOMB-BB7D31
1053,2,MARYLBN-HWYCOMB-BB7D31
1054,3,MARYLBN-HWYCOMB-BB7D31
1055,4,MARYLBN-HWYCOMB-BB7D31
1056,5,MARYLBN-HWYCOMB-BB7D31
1057,6,MARYLBN-HWYCOMB-BB7D31
1058,0,MARYLBN-HWYCOMB-D32D7B
1059,1,MARYLBN-HWYCOMB-D32D7B
1060,2,MARYLBN-HWYCOMB-D32D7B
1061,3,MARYLBN-HWYCOMB-D32D7B
1062,4,MARYLBN-HWYCOMB-D32D7B
1063,5,MARYLBN-HWYCOMB-D32D7B
1064,6,MARYLBN-HWYCOMB-D32D7B
1065,0,MARYLBN-HWYCOMB-CF4045
1066,1,MARYLBN-HWYCOMB-CF4045
1067,2,MARYLBN-HWYCOMB-CF4045
1068,3,MARYLBN-HWYCOMB-CF4045
1069,4,MARYLBN-HWYCOMB-CF4045
1070,5,MARYLBN-HWYCOMB-CF4045
1071,6,MARYLBN-HWYCOMB-CF4045
1072,7,MARYLBN-HWYCOMB-CF4045
1073,8,MARYLBN-HWYCOMB-CF4045
1074,9,MARYLBN-HWYCOMB-CF4045
1075,0,MARYLBN-HWYCOMB-D236FE
1076,1,MARYLBN-HWYCOMB-D236FE
1077,2,MARYLBN-HWYCOMB-D236FE
1078,3,MARYLBN-HWYCOMB-D236FE
1079,4,MARYLBN-HWYCOMB-D236FE
1080,5,MARYLBN-HWYCOMB-D236FE
1081,6,MARYLBN-HWYCOMB-D236FE
1082,7,MARYLBN-HWYCOMB-D236FE
1083,0,MARYLBN-HWYCOMB-7E3FB6
1084,1,MARYLBN-HWYCOMB-7E3FB6
1085,2,MARYLBN-HWYCOMB-7E3FB6
1086,3,MARYLBN-HWYCOMB-7E3FB6
1087,4,MARYLBN-HWYCOMB-7E3FB6
1088,5,MARYLBN-HWYCOMB-7E3FB6
1089,6,MARYLBN-HWYCOMB-7E3FB6
1090,7,MARYLBN-HWYCOMB-7E3FB6
1091,8,MARYLBN-HWYCOMB-7E3FB6
1092,9,MARYLBN-HWYCOMB-7E3FB6
1093,10,MARYLBN-HWYCOMB-7E3FB6
1094,11,MARYLBN-HWYCOMB-7E3FB6
1095,0,MARYLBN-HWYCOMB-87725F
1096,1,MARYLBN-HWYCOMB-87725F
1097,2,MARYLBN-HWYCOMB-87725F
1098,3,MARYLBN-HWYCOMB-87725F
1099,4,MARYLBN-HWYCOMB-87725F
1100,5,MARYLBN-HWYCOMB-87725F
1101,6,MARYLBN-HWYCOMB-87725F
1102,7,MARYLBN-HWYCOMB-87725F
1103,8,MARYLBN-HWYCOMB-87725F
1104,0,OXFD-MARYLBN-F909BB
1105,1,OXFD-MARYLBN-F909BB
1106,2,OXFD-MARYLBN-F909BB
1107,3,OXFD-MARYLBN-F909BB
1108,4,OXFD-MARYLBN-F909BB
1109,5,OXFD-MARYLBN-F909BB
1110,6,OXFD-MARYLBN-F909BB
1111,7,OXFD-MARYLBN-F909BB
1112,8,OXFD-MARYLBN-F909BB
1113,9,OXFD-MARYLBN-F909BB
1114,10,OXFD-MARYLBN-F909BB
1115,11,OXFD-MARYLBN-F909BB
1116,12,OXFD-MARYLBN-F909BB
1117,13,OXFD-MARYLBN-F909BB
1118,14,OXFD-MARYLBN-F909BB
1119,0,THOPBAY-FENCHRS-D5E09B
1120,1,THOPBAY-FENCHRS-D5E09B
1121,2,THOPBAY-FENCHRS-D5E09B
1122,3,THOPBAY-FENCHRS-D5E09B
1123,4,THOPBAY-FENCHRS-D5E09B
1124,5,THOPBAY-FENCHRS-D5E09B
1125,6,THOPBAY-FENCHRS-D5E09B
1126,7,THOPBAY-FENCHRS-D5E09B
1127,8,THOPBAY-FENCHRS-D5E09B
1128,9,THOPBAY-FENCHRS-D5E09B
1129,10,THOPBAY-FENCHRS-D5E09B
1130,11,THOPBAY-FENCHRS-D5E09B
1131,12,THOPBAY-FENCHRS-D5E09B
1132,13,THOPBAY-FENCHRS-D5E09B
1133,0,SHBRYNS-FENCHRS-0DC2A2
1134,1,SHBRYNS-FENCHRS-0DC2A2
1135,2,SHBRYNS-FENCHRS-0DC2A2
1136,3,SHBRYNS-FENCHRS-0DC2A2
1137,4,SHBRYNS-FENCHRS-0DC2A2
1138,5,SHBRYNS-FENCHRS-0DC2A2
1139,6,SHBRYNS-FENCHRS-0DC2A2
1140,7,SHBRYNS-FENCHRS-0DC2A2
1141,8,SHBRYNS-FENCHRS-0DC2A2
1142,9,SHBRYNS-FENCHRS-0DC2A2
1143,10,SHBRYNS-FENCHRS-0DC2A2
1144,11,SHBRYNS-FENCHRS-0DC2A2
1145,12,SHBRYNS-FENCHRS-0DC2A2
1146,13,SHBRYNS-FENCHRS-0DC2A2
1147,14,SHBRYNS-FENCHRS-0DC2A2
1148,0,FENCHRS-SHBRYNS-F2EBF0
1149,1,FENCHRS-SHBRYNS-F2EBF0
1150,2,FENCHRS-SHBRYNS-F2EBF0
1151,3,FENCHRS-SHBRYNS-F2EBF0
1152,4,FENCHRS-SHBRYNS-F2EBF0
1153,5,FENCHRS-SHBRYNS-F2EBF0
1154,6,FENCHRS-SHBRYNS-F2EBF0
1155,7,FENCHRS-SHBRYNS-F2EBF0
1156,8,FENCHRS-SHBRYNS-F2EBF0
1157,9,FENCHRS-SHBRYNS-F2EBF0
1158,10,FENCHRS-SHBRYNS-F2EBF0
1159,11,FENCHRS-SHBRYNS-F2EBF0
1160,12,FENCHRS-SHBRYNS-F2EBF0
1161,13,FENCHRS-SHBRYNS-F2EBF0
1162,0,ASHFKY-CANONST-73329A
1163,1,ASHFKY-CANONST-73329A
1164,2,ASHFKY-CANONST-73329A
1165,3,ASHFKY-CANONST-73329A
1166,4,ASHFKY-CANONST-73329A
1167,5,ASHFKY-CANONST-73329A
1168,6,ASHFKY-CANONST-73329A
1169,7,ASHFKY-CANONST-73329A
1170,0,CANONST-CANONST-939A5C
1171,1,CANONST-CANONST-939A5C
1172,2,CANONST-CANONST-939A5C
1173,3,CANONST-CANONST-939A5C
1174,4,CANONST-CANONST-939A5C
1175,5,CANONST-CANONST-939A5C
1176,6,CANONST-CANONST-939A5C
1177,7,CANONST-CANONST-939A5C
1178,8,CANONST-CANONST-939A5C
1179,9,CANONST-CANONST-939A5C
1180,10,CANONST-CANONST-939A5C
1181,11,CANONST-CANONST-939A5C
1182,12,CANONST-CANONST-939A5C
1183,13,CANONST-CANONST-939A5C
1184,14,CANONST-CANONST-939A5C
1185,15,CANONST-CANONST-939A5C
1186,16,CANONST-CANONST-939A5C
1187,17,CANONST-CANONST-939A5C
1188,18,CANONST-CANONST-939A5C
1189,19,CANONST-CANONST-939A5C
1190,20,CANONST-CANONST-939A5C
1191,21,CANONST-CANONST-939A5C
1192,22,CANONST-CANONST-939A5C
1193,23,CANONST-CANONST-939A5C
1194,24,CANONST-CANONST-939A5C
1195,25,CANONST-CANONST-939A5C
1196,0,VICTRIE-RAMSGTE-98BC33
1197,1,VICTRIE-RAMSGTE-98BC33
1198,2,VICTRIE-RAMSGTE-98BC33
1199,3,VICTRIE-RAMSGTE-98BC33
1200,4,VICTRIE-RAMSGTE-98BC33
1201,5,VICTRIE-RAMSGTE-98BC33
1202,6,VICTRIE-RAMSGTE-98BC33
1203,7,VICTRIE-RAMSGTE-98BC33
1204,8,VICTRIE-RAMSGTE-98BC33
1205,9,VICTRIE-RAMSGTE-98BC33
1206,10,VICTRIE-RAMSGTE-98BC33
